video_id,keyframe_count
-1DARulHLgw_000007_000017,9
-1Gh2yyYY7M_000019_000029,9
-1GsilN0qjU_000025_000035,8
-1H45f8mMSw_000006_000016,9
-1HDL5IqExA_000018_000028,9
-1JDt9yf7Zg_000291_000301,9
-1KtlEOx78I_000009_000019,9
-1RpglW_MLA_000020_000030,4
-1Te0BM0oU8_000000_000010,9
-1UWSisR2zo_000000_000010,9
-1XzFG0hqAI_000001_000011,9
-1ZGHXvwuas_000346_000356,9
-1nK1bPQYEc_000149_000159,7
-1ohWBYNZC8_000015_000025,9
-1qwHuGXhuo_000016_000026,9
-1xDshoKGiw_000168_000178,7
-1yjdvpuk6I_000015_000025,5
-23jfYn7w_0_000013_000023,9
-2C-yeMmge0_000003_000013,9
-2Et-Qz6M5Q_000011_000021,9
-2FFkuG_5-M_000053_000063,9
-2FbowxhzfQ_000067_000077,4
-2HFZjPOCMk_000232_000242,8
-2JgjPsy4Eo_000077_000087,8
-2OEKnzA9vc_000040_000050,7
-2QlMF2VNbY_000002_000012,9
-2VKVjgNuE0_000000_000010,5
-2_KimSsCJ8_000015_000025,9
-2ckVgGKLNU_000002_000012,9
-2csq_1UhMQ_000002_000012,9
-2eq0citAJg_000018_000028,9
-2kJpg1NIzM_000003_000013,9
-2vSka0wXKY_000066_000076,7
-2vdj0y_rI4_000055_000065,7
-2yTc7WxGMM_000034_000044,4
-2zDnjMmI5U_000477_000487,6
-32HzN7YtqY_000000_000010,9
-3AyRLzm20A_000001_000011,8
-3BkgRbbc7o_000000_000010,8
-3Ck7V6iqPk_000008_000018,5
-3FihEVl-R8_000026_000036,9
-3GJ6WdOrOw_000044_000054,9
-3ZP0DrCnOQ_000136_000146,7
-3cl74lG6T4_000000_000010,8
-3dlwCvBgTI_000155_000165,7
-3geTJNFIWU_000085_000095,9
-3ikeoGPN1E_000000_000010,9
-3nc7ljnlFQ_000001_000011,9
-3otOHOo7kY_000146_000156,9
-3pjDfx73Aw_000109_000119,9
-4-hlPvEbTg_000021_000031,8
-41x69LV3D4_000075_000085,9
-46DNkpyApI_000045_000055,9
-49tMSUTnZg_000016_000026,9
-4HEECqpLUQ_000094_000104,4
-4NENsdIuYI_000492_000502,9
-4Q0ouLt0GA_000052_000062,8
-4_Q07zuk0w_000003_000013,9
-4aFe_kvUaI_000202_000212,8
-4aag0fGqeQ_000020_000030,9
-4c_tY98bNg_000053_000063,9
-4czhey2lwY_000003_000013,8
-4dAJgJgxdE_000015_000025,9
-4jo2KgKd5U_000023_000033,9
-4ql_DsxVhY_000000_000010,9
-5-dvLrzE78_000027_000037,9
-50SqYJdxL8_000347_000357,9
-514AQUrSow_000058_000068,9
-51he86iZCY_000916_000926,9
-53DvfE42gE_001767_001777,8
-54Ntbjeiis_000104_000114,7
-54UGh2sZZk_000035_000045,6
-586Cj6Npa8_000212_000222,9
-5DLQG80yh4_000232_000242,8
-5EKnCsR9A8_000144_000154,9
-5EkeE4syvA_000006_000016,8
-5FiyJECHNQ_000163_000173,5
-5JKWL9AKOY_000004_000014,7
-5M3vGKRUWQ_000054_000064,4
-5NObVvJedg_000001_000011,5
-5RvkhL92b4_000123_000133,9
-5SVmzwr7TU_000057_000067,8
-5VsTBjPo3Y_000027_000037,9
-5X5a5u_qJ0_000000_000010,9
-5ZUl3Z5yW0_000000_000010,9
-5ZalGCVecY_000040_000050,9
-5Ze6AOZQsE_000000_000010,9
-5dP_9DhRko_000006_000016,9
-5fnpyU2iE0_000113_000123,8
-5jFf2thMKg_000027_000037,9
-5klnjYyA6o_000002_000012,7
-5o48YgRlkQ_000675_000685,9
-5pd2DM_YdE_000020_000030,9
-5pgQ0OJjJs_000026_000036,9
-5yyKPocddE_000004_000014,7
-66lIjamXMA_000034_000044,7
-6BGjxMc1BU_000016_000026,9
-6CM7VV8-_w_000262_000272,5
-6I88CkC6iI_000047_000057,7
-6KNHzXeYKo_000173_000183,5
-6KfcOhyCtI_000042_000052,9
-6WaGE52Odw_000000_000010,9
-6c-sV_gmq0_000072_000082,8
-6dvnbAds1Y_000020_000030,6
-6hrJT07lKk_000064_000074,8
-6s3LbylfYM_000000_000010,9
-6wNVod8iag_000377_000387,9
-6yaNVdS-2E_000000_000010,9
-6ykAmBXIr0_000013_000023,16
-72xNEx6hZo_000214_000224,9
-76ErhKu-n8_000000_000010,9
-7784_WqE1E_000016_000026,9
-7Cd7uCCE3g_000000_000010,9
-7E9WiX7QfA_000053_000063,9
-7M8Y3H6yoo_000136_000146,4
-7YQTziCEPk_000118_000128,5
-7arnYZJjKE_000104_000114,9
-7axUnKiycE_000023_000033,7
-7im0nn3p5s_000000_000010,7
-7iqslDS5vo_000163_000173,9
-7lRreYtSVw_000000_000010,9
-7tDxxH2g6I_000016_000026,8
-7wcCzyMdgo_000004_000014,9
-85kDMryJ9M_000577_000587,9
-87ioKS6ulY_000004_000014,4
-89t2FKhgJk_000003_000013,9
-8BV5nVc6dU_000057_000067,9
-8DaseFlim0_000227_000237,9
-8F5ATqM1vw_000069_000079,9
-8IjJv90K-M_000032_000042,9
-8P2fFlfD60_000000_000010,9
-8PnKOdaKN8_000029_000039,8
-8Q2UWwvF24_000123_000133,9
-8XIMM37xvo_000045_000055,7
-8bG71f6feA_000064_000074,9
-8h42AaoMnc_000020_000030,9
-8jPV06bmhA_000046_000056,9
-8tBkfBtit8_000046_000056,6
-8x5mR4Tdio_000000_000010,7
-8xXoWJeF68_000068_000078,3
-91zt98Rumo_000000_000010,9
-94nreFhQRg_000020_000030,6
-9FcXTlXnOY_000030_000040,9
-9FnNboyQ-w_000026_000036,9
-9ILBd-ArtM_000000_000010,9
-9NYViQRQaI_000055_000065,6
-9Rcf4Fzed8_000002_000012,9
-9V1qe3Lk2M_000001_000011,5
-9ad9yaPkKY_000008_000018,6
-9gU1fIB6TM_000023_000033,5
-9i4bm2OiZ4_000010_000020,5
-9oeVZ1AF8s_000001_000011,9
-9vo9Oxjxhk_000004_000014,7
-ADNC2RU3PQ_000015_000025,9
-AEUGxV9mpg_000033_000043,7
-AMj3cjAyrY_000003_000013,5
-AgJx-0yaFQ_000008_000018,9
-AhebSCahUM_000462_000472,9
-AiRXJWGXZQ_000055_000065,7
-Altf8KptXw_000005_000015,9
-ApPJCMjZVg_000114_000124,9
-AvjZ4eRgRM_000049_000059,5
-Aw1GOyNtlI_000013_000023,5
-B2oGkg1qSI_000012_000022,6
-B3kUonDIxI_000055_000065,9
-B4Z2F9iNl0_000320_000330,9
-BGvHxisFII_000003_000013,9
-BJULZEdt0g_000065_000075,9
-BaXTkiViAE_000303_000313,9
-Bb_zut9Ciw_000021_000031,9
-Bj2sKFr314_000150_000160,5
-BtMQt1D-Tw_000008_000018,5
-BtzVCzSnLk_000073_000083,9
-Bu-6oESyxQ_000012_000022,9
-BzpQMUsy0Y_000004_000014,9
-C38_1dMytQ_000027_000037,7
-C6BDDvJO4A_000045_000055,9
-C9gnkkNI6Y_000085_000095,9
-CDQ-DFjDoA_000006_000016,8
-CHTxmgMUes_000010_000020,9
-CIywiz8I1s_000018_000028,4
-CKxhozrTpo_000000_000010,9
-CUcALZfNIA_000017_000027,8
-CYBuvlIw0Q_000054_000064,9
-CiPki3XuVI_000002_000012,9
-Cj7bIQZMTU_000039_000049,9
-CkwBZGgNes_000041_000051,9
-CwQQT4YCUk_000205_000215,9
-CxATHfWFqc_000001_000011,9
-D5KTtjxubY_000174_000184,9
-D6-UmndVJk_000001_000011,9
-D6dlwKg2Xs_000011_000021,5
-D7AXVnnCuo_000031_000041,9
-DC6zbrPEs0_000044_000054,7
-DP6ekfsGKY_000015_000025,9
-DTRPyv-DVI_000000_000010,6
-DZ4cNnJcJY_000000_000010,9
-DeepadAEGo_000015_000025,8
-DgC31LRuXs_000006_000016,5
-DskcreVRcY_000026_000036,8
-DtqvvSHdk4_000076_000086,9
-DuTGJi0zlM_000000_000010,9
-EAmdsQRu1s_000087_000097,9
-EHqT6ZDcb4_000011_000021,9
-EIKL00IVCI_000000_000010,8
-EU6ACLjiQY_000048_000058,8
-EY5C7ExBO4_000133_000143,9
-Eg9wZh0EAA_000159_000169,9
-Em6U3teolI_000005_000015,9
-EmJ2fqvcsU_000144_000154,8
-EmZO5rG4rY_000022_000032,8
-EtxOLPc5mw_000063_000073,9
-F4yRGCrKhk_000043_000053,9
-F5xCnQ3mrA_000038_000048,9
-FHjy-z4UDs_000000_000010,8
-FOfyuyabWQ_000016_000026,8
-FRUt86KUZo_000186_000196,7
-FSQTAHxmpg_000000_000010,4
-FUaMg_843A_000281_000291,9
-FbSzomWtWw_000014_000024,9
-FbUbIaCXtk_000022_000032,9
-FiJCeN5kQY_000005_000015,7
-Fmo9kHEV7M_000000_000010,7
-FvRcSk3dsU_000123_000133,8
-FzO9YuskCY_000000_000010,9
-G14dELklmQ_000191_000201,9
-GCN5oYTrPc_000000_000010,6
-GEXxxArGTs_000074_000084,9
-GGG0mwXLFw_000000_000010,4
-Gb1pbOE32g_000032_000042,7
-Gc5Y_CtpKg_000063_000073,9
-Gfncisg2GE_000001_000011,2
-Gm1ZVzSskQ_000075_000085,9
-GtH2Ue_7tw_000071_000081,8
-GzhSBtuk58_000044_000054,8
-HDvSTmuuNA_000000_000010,9
-HEqHN3KYuM_000010_000020,9
-HLcRt25GtY_000011_000021,9
-HM9UnKhC3c_000094_000104,9
-HMG9z5871I_000053_000063,9
-HT5GP6F0js_000146_000156,8
-HXAOzp4Qjs_000027_000037,9
-HYfm8teSyQ_000000_000010,8
-HaSHk661h4_000188_000198,8
-HmZYYJqjeQ_000000_000010,6
-HtFDlInHZM_000019_000029,7
-Hvl2ZcvTUw_000000_000010,9
-I6WN__Vz2A_000034_000044,6
-IDv6_03HRU_000008_000018,4
-IGwsxNxUpo_000002_000012,6
-IU5bU9_AT4_000020_000030,9
-IWwu5GfvVg_000037_000047,9
-IdzarYg7-Q_000021_000031,9
-IeJ0CF3huY_000016_000026,9
-IlFdaVdEyU_000001_000011,9
-J-2FfMVre8_000000_000010,9
-J5UQsKRvJw_000055_000065,9
-J9-jl65FVU_000012_000022,5
-JHvT2pywbo_000978_000988,9
-JvrPnzDw5E_000000_000010,6
-JyH941Q89Q_000115_000125,9
-KBf8XXQVXM_000026_000036,9
-KSenkRK0EE_000047_000057,7
-KSqZByq0GM_000001_000011,9
-KalbyDjVV0_000057_000067,9
-KuaZhmjJcY_000005_000015,9
-KvDvP44fxc_000025_000035,9
-KyWot7wwlk_000151_000161,9
-L1mPUcEHQY_000000_000010,9
-L2Z-1ovaO8_000009_000019,9
-L4drh4h_JQ_000000_000010,7
-LMBynHkTmQ_000020_000030,9
-LMCI_EBJvc_000409_000419,8
-LU2saCAJY4_000397_000407,9
-LUaKBvpWGQ_000000_000010,6
-LVOf40Dbqg_000103_000113,9
-LZ6lnyP0BQ_000102_000112,9
-LbB4qrpeFY_000194_000204,9
-LqtFkJ56o8_000272_000282,9
-LsQK3zOcwo_000194_000204,9
-LxB3wj8PtA_000000_000010,7
-M3_7e_exd8_000108_000118,9
-MLjvAhdJIU_000071_000081,8
-MPqy00mB-Y_000016_000026,9
-MUTGKtPyX0_000063_000073,9
-MV_iN5WXuw_000002_000012,5
-MbgmB0jOpY_000004_000014,9
-MfyJpCDWc0_000000_000010,9
-MgXP03ijj8_000004_000014,9
-MjF5pbaHOE_000007_000017,9
-Mm1tQp0EWg_000050_000060,9
-MrnpDlhReg_000014_000024,9
-N-rhA_khaY_000077_000087,9
-N5C2S2KW80_000018_000028,4
-NAz4z2qi40_000005_000015,8
-NNNhb5VgOY_000330_000340,7
-NXK2qW2Rkk_000148_000158,8
-NgXQZMUbfc_000000_000010,9
-NioQY3j1kg_000101_000111,9
-NmTACVcKZ8_000016_000026,9
-NoPzfWbcG8_000002_000012,9
-Noqnajd4Jo_000027_000037,9
-Nyya_Mb9vs_000022_000032,9
-O0mBf-MsxE_000011_000021,9
-O6Zp6ByoEA_000007_000017,9
-OCOPA2G3no_000371_000381,9
-OJjKC3HSoE_000498_000508,9
-OPuI0ngwqI_000062_000072,9
-ORYjC-0F8I_000000_000010,9
-OXiBOQNg0A_000001_000011,8
-OZLpnaG9Jo_000063_000073,8
-Or2ffyBX_E_000034_000044,9
-Ot4Z4xsx18_000060_000070,9
-Ovwq0kVUx4_000002_000012,9
-Oz98vEzVNs_000007_000017,9
-P6oVaW_u9E_000097_000107,9
-PB0FuE-fdA_000363_000373,9
-PCVHF3Kp3M_000169_000179,8
-PHqTXVyC6o_000018_000028,5
-PIDdASWlas_000000_000010,5
-PJ4yGryPc4_000054_000064,9
-PMG_RNHaQE_000204_000214,9
-PW6kckornM_000008_000018,7
-P_xVby_79I_000000_000010,9
-PbHg505GzE_000000_000010,8
-PcLK5fwk6g_000019_000029,9
-PdnFBwFedA_000053_000063,6
-PgjjBi_gqM_000047_000057,9
-Ptrh9RtQRs_000054_000064,9
-PvOT60t-F4_000049_000059,9
-Pyjgolke8c_000000_000010,9
-Q2OO6q6-iM_000008_000018,9
-Q2SDb3Vpq8_000017_000027,9
-Q8RPRMecZ8_000215_000225,7
-Q8eF2vIooQ_000002_000012,9
-QCk1KDf_Ls_000158_000168,4
-QEGWdqHq9s_000119_000129,9
-QOiBLyrsTY_000015_000025,9
-QRY9rDrJf0_000001_000011,7
-Qa30gmIA3E_000018_000028,9
-Qcle1SI8_c_000109_000119,9
-QfN6xAteC4_000004_000014,9
-Qt5-0AhTCI_000000_000010,6
-Qw4kMRwH8s_000129_000139,9
-Qz25rXdMjE_000014_000024,9
-R7HTE7xJbE_000002_000012,9
-R8VmNs5u3U_000005_000015,9
-R9RDOtqPl8_000011_000021,9
-R9ahRkfDLo_000020_000030,8
-REHiCyIiuw_000029_000039,8
-ROI2MGp4ts_000004_000014,9
-R_pzMQ_4Dk_000120_000130,9
-Rb4JyBZ04Q_000000_000010,4
-RfExGxPfSk_000007_000017,9
-RyVvPFRAm4_000201_000211,9
-S7s8fqYspc_000017_000027,7
-SWFnl5p1Xc_000125_000135,9
-SfEKqENoBk_000002_000012,9
-Si5SfAGWek_000000_000010,9
-Sv61iqkWRQ_000033_000043,8
-Sw9xGrse5Y_000018_000028,9
-T2V_zRoSi4_000000_000010,9
-TAr0OegNok_000000_000010,9
-TEOy1zxMtc_000141_000151,8
-Tbc92Usj5s_000012_000022,9
-Tc2NGLTTD0_000121_000131,9
-TgTYo9Ck68_000449_000459,5
-TqEP9W9ms4_000213_000223,5
-U1xXJB1AHE_000038_000048,9
-U5LkjuuLtM_000065_000075,9
-UAJ8gH60Tw_000006_000016,6
-UJgyiWe500_000029_000039,9
-UPhI6kTl60_000000_000010,9
-UTtcXpa-Eg_000072_000082,9
-UWMGA5Fh70_000020_000030,9
-Ue7X0BbZWY_000215_000225,4
-VArnLOtGk0_000015_000025,8
-VatMZ0ztMk_000000_000010,5
-VdLmYXkJG0_000038_000048,9
-VeGjwoVIsA_000011_000021,9
-VhkiS8eFBA_000000_000010,6
-Vxhx6-lSzU_000001_000011,6
-W04ILeepgw_000000_000010,9
-W07v4Ci-zY_000000_000010,9
-W2dCzNXc8w_000081_000091,9
-WZgMWx8Elk_000013_000023,9
-WmjG9gBUTI_000301_000311,7
-WrHiom0Pjg_000004_000014,9
-WyrUbKbzw8_000006_000016,3
-X1Allr_ZcY_000015_000025,9
-X6nPk4D8Gk_000016_000026,7
-XB169EwqMQ_000014_000024,9
-XBt-4ZNCTk_000044_000054,9
-XCf1MsY_cc_000001_000011,8
-XT6Blbeowg_000014_000024,5
-Xb7yE2jgLI_000026_000036,9
-XvstEcJxV0_000001_000011,5
-XwIMwh9ZDY_000023_000033,8
-Y-fUYGcb7o_000049_000059,7
-Y42AZudrLk_000010_000020,8
-YHlk6TwJTE_000797_000807,9
-Ynbp0XyHGo_000117_000127,9
-ZE0N1jgBcQ_000000_000010,8
-ZI_tlHaBgo_000006_000016,9
-ZRdxrYnDkc_000073_000083,9
-ZYl4Sw2SSk_000243_000253,9
-Z_zv-4V1-A_000094_000104,9
-ZmsPOsGLYk_000001_000011,8
-ZoW0nCjxJw_000000_000010,9
-Zt0Sk9vBK8_000093_000103,9
-ZxB7cFx7eo_000038_000048,9
-_3E3GBXAUc_000010_000020,9
-_9XcrEHT5s_000144_000154,9
-_BAPKUNfSs_000000_000010,7
-_PmaC35JlI_000028_000038,8
-_axH6kxbic_000003_000013,9
-_hdevYIBPM_000000_000010,3
-_hu_Ld-ddk_000007_000017,9
-_oOuXwO5tQ_000021_000031,9
-_pn5NxJmok_000004_000014,8
-a3gMNK8QpY_000025_000035,8
-aEdKALcHjk_000010_000020,9
-aJHPlJTesM_000734_000744,9
-aKzhHxNXDo_000066_000076,9
-aLdPxMzGhg_000000_000010,8
-aQR-rCWaVQ_000016_000026,9
-aW91y_uVOQ_000101_000111,9
-abgu7xMKe8_000151_000161,9
-aeOuOI3eN0_000219_000229,9
-aedH66ov7E_000022_000032,9
-al8APBDtEg_000003_000013,9
-asB1gNPw38_000136_000146,9
-ayNZ5bs7EQ_000011_000021,5
-ayhkSjMkms_000022_000032,9
-b5vQ-sabYg_000003_000013,9
-b6gqj_mZOs_000009_000019,6
-bAxqNDR7C8_000081_000091,8
-bCYukCk6SE_000178_000188,8
-bLvZPDJzbk_000002_000012,9
-bNSABT92hQ_000006_000016,6
-bOgXBuuge0_000048_000058,9
-bQfgNsszaQ_000172_000182,9
-bRqg_Rgmpk_000003_000013,3
-beyXnxwTao_000040_000050,7
-bmRArJhlr4_000010_000020,5
-buq7C8Eqic_000011_000021,9
-c1JrpgLek0_000011_000021,9
-cHi_8_2G34_000074_000084,4
-cIFpF1gGbE_000013_000023,9
-cIPyFZRweI_000003_000013,8
-cQG3mhrfxY_000022_000032,7
-cTzRqHS9yo_000040_000050,8
-cWq8pR2Ci8_000004_000014,7
-cXQ3ZCR41w_000016_000026,9
-c_4PXY7SMk_000000_000010,9
-ca2coODeew_000000_000010,7
-ciUI_Eo5rI_000118_000128,8
-coszqJ8J7w_000000_000010,9
-cqADbIiZ1Q_000129_000139,9
-csnX41Q5NU_000000_000010,6
-cui-aLqI3g_000541_000551,8
-d-cfnAoYh4_000000_000010,9
-d2UqmNeOCQ_000034_000044,4
-d3ZZXANFQ0_000011_000021,9
-d7gxstQux4_000067_000077,9
-d7lSkOl0ZU_000059_000069,9
-dCBY5AKOzM_000000_000010,8
-dGKZZ8MjXA_000019_000029,9
-dHjiNfYz4E_000015_000025,4
-dKMoooU0o4_000106_000116,9
-dL7m7j1Mfs_000008_000018,9
-dMaV5Il324_000005_000015,5
-dQsbQfZ008_000006_000016,5
-dSUldceBAA_000031_000041,9
-dUHgTsZ41k_000031_000041,9
-d_oTAmUrII_000000_000010,9
-dfk0MXUuiM_000062_000072,6
-diJ8ln3vVw_000146_000156,9
-dpojmwnPUI_000389_000399,9
-dq4NxThlyg_000008_000018,7
-ds5LYW3ynk_000012_000022,8
-dsKGUbyjLw_000033_000043,9
-eExMFY3L8A_000112_000122,9
-egPJubR-CE_000001_000011,9
-ejLPB4J4SM_000106_000116,9
-emq_ozDCfA_000203_000213,9
-eq5-ZoYv4Y_000006_000016,8
-errNPiGXF4_000039_000049,9
-fJ4Fq583ec_000051_000061,7
-fN6cQFbu1M_000004_000014,9
-fOC3k5isc8_000022_000032,7
-fOzK1enQsU_000000_000010,9
-fgVYyZD6P4_000062_000072,4
-fvtIUVgGtc_000223_000233,8
-g1KcIki0ww_000004_000014,9
-g5F8H0zIlI_000008_000018,9
-g5emSW-SOg_000010_000020,8
-gEOeKPMozU_000136_000146,9
-gJlTcI3jRI_000000_000010,9
-gOSLBYPUDM_000328_000338,5
-ggSrjv8LDw_000012_000022,8
-gn_eC6qOk0_000101_000111,8
-gqlA679_f8_000163_000173,9
-gsRLvAO4mw_000022_000032,9
-gun8tHqLIw_000031_000041,9
-gva8AnxrLk_000087_000097,9
-gw4REc9KqA_000006_000016,9
-h3LsUJLK4Y_000003_000013,9
-hZzOKd0eRI_000007_000017,8
-hh0zSFOzV8_000011_000021,9
-hkrPB2YU50_000612_000622,9
-hvhm-1ZnFQ_000275_000285,9
-i7rrd7W7UM_000134_000144,9
-iCilId_vAs_000273_000283,8
-iDQZbi59iY_000009_000019,9
-iO-x3L5y_U_000000_000010,5
-iS_ct6yvgA_000010_000020,5
-iT2ugy-w_k_000234_000244,9
-iU3XRBQPcA_000116_000126,8
-ia35e2Ciak_000235_000245,8
-igm3axvtu0_000112_000122,9
-igwdtV9JU8_000000_000010,5
-ik-drn-Svc_000015_000025,9
-iruowAZ8Fw_000580_000590,9
-isSe2P8T-4_000100_000110,9
-izA38SZ7QY_000000_000010,3
-j1vjISEjps_000000_000010,4
-j2OdkemS6E_000031_000041,9
-j3eNzQR-EI_000064_000074,9
-j680_68Y6o_000184_000194,9
-j6uWktx8Gg_000138_000148,9
-jAgS-2pTSU_000190_000200,9
-jClw4auvvg_000024_000034,7
-jDOZvGovQM_000034_000044,8
-jOClYqKtE8_000003_000013,8
-jTsiLl3m3w_000193_000203,9
-jYQ1wbQask_000276_000286,3
-je0yLm8oRU_000026_000036,8
-jfjqLFk5dg_000010_000020,9
-jqSV_7Ysho_000007_000017,9
-jtKtX9gGdY_000005_000015,9
-k0YqO2NwQA_000067_000077,4
-k25wqPbiC8_000000_000010,9
-kAiMSeetsA_000252_000262,8
-kFraY-Ru7E_000023_000033,9
-kIDqb689Oc_000122_000132,9
-kMghS981X4_000060_000070,9
-kW-oTaMdoc_000038_000048,9
-kWo3oFKGB4_000081_000091,9
-kahgmRD-4g_000004_000014,8
-kdfl_GwOtE_000000_000010,9
-khmO1mLnoA_000143_000153,7
-kmzssWKO-o_000029_000039,9
-l14zBmCKo0_000121_000131,8
-l309dqYR-8_000113_000123,5
-lNG5FOprD8_000015_000025,8
-lPaefDR9mw_000010_000020,9
-leKrFFfyzU_000008_000018,9
-mFkD8XyweY_000000_000010,6
-mYslgnjpVA_000011_000021,9
-mhWqo41duA_000000_000010,4
-mlH-fXU_lQ_000027_000037,9
-my-KpScCJ4_000275_000285,9
-myPMnDFa4Q_000003_000013,9
-mzTg9hPn5M_000096_000106,9
-n0VbtfgQt4_000000_000010,7
-n98kJywiho_000042_000052,5
-nRqvuIPpPk_000023_000033,8
-nTtZiY1He0_000016_000026,9
-nbKsCFbMlo_000071_000081,9
-neqpygEoXs_000026_000036,9
-ngFbby7Ncg_000162_000172,6
-ngkOG5vwkE_000025_000035,9
-niqevmo2Tc_000086_000096,8
-nmbPnL4i4M_000000_000010,9
-nmf0FWsLYg_000077_000087,9
-nwr-hlftM0_000319_000329,9
-o0JCIfoeqs_000084_000094,9
-o47Xp62mAg_000000_000010,9
-o4jmHdRa80_000039_000049,9
-o5YzwcSEno_000039_000049,9
-oEGRKfiMuU_000015_000025,9
-oQqjalNo-c_000030_000040,9
-oVnNlI0z1Q_000078_000088,7
-ocHYDhuiW0_000002_000012,9
-oqPm107b_g_000019_000029,9
-orecnYvpNw_000045_000055,7
-p0i17FW9gY_000033_000043,9
-pHrb1FLXfY_000011_000021,9
-pIng6wMeWU_000016_000026,7
-pKetjoVoK0_000006_000016,9
-pPsk_0gDgo_000028_000038,9
-pWKgdIFdl0_000014_000024,9
-phATQNPzbw_000133_000143,9
-pihPYp0aF4_000211_000221,8
-pu2XnPx3BM_000135_000145,8
-q0sHf5rriY_000025_000035,9
-q1rHTApl_I_000058_000068,9
-qELlCDoieM_000024_000034,6
-qWJhSDY2Tc_000001_000011,8
-r1V6vIQXTM_000040_000050,9
-r8c7F4tOI8_000054_000064,9
-rF4RUto1yk_000002_000012,8
-rFgI-VJ98A_000009_000019,9
-rbge_tcITk_000074_000084,9
-re6MuEm-t4_000000_000010,9
-sGcmYcU_QI_000035_000045,9
-sHSaxfCV5k_000000_000010,9
-sOEbLIb0jw_000000_000010,9
-sf01vs2YMg_000146_000156,8
-sgQ3QcRW2w_000005_000015,8
-shfV8JDCMk_000001_000011,6
-sj3HYYf78I_000020_000030,4
-slzLPKLyQE_000004_000014,9
-sy1k5p1Jfg_000051_000061,8
-t0cBjHxqo0_000008_000018,9
-t5Gz8E1Jeg_000014_000024,6
-t6YisdOP7A_000007_000017,9
-t8vdaAZKRs_000552_000562,8
-u1Cj9edMUI_000065_000075,8
-u5A74I0--M_000012_000022,8
-u8W9n8IOks_000011_000021,9
-uayIf2Y92U_000036_000046,9
-utCSG7eVic_000193_000203,9
-v0mlwp_CRY_000252_000262,9
-v2JHnkIq6Y_000047_000057,9
-vFMiGhptjI_000029_000039,9
-vOIoARsw-U_000007_000017,9
-vPxBAbR6-8_000011_000021,9
-vRY0Qrvz9A_000000_000010,9
-vRZpWfAyTA_000004_000014,7
-vbd2W3yD4I_000136_000146,9
-vkWi2xC6Vg_000000_000010,9
-vqmmwFWK4I_000000_000010,3
-vxNdkgPqzg_000033_000043,9
-w1Yf1qFQfY_000004_000014,5
-wAAeKoi594_000008_000018,5
-wDUGxrxIT8_000005_000015,8
-whdHn9Mbcc_000000_000010,7
-wk1qN0k9VQ_000021_000031,5
-wrnx4pGDIs_000042_000052,9
-wyNsK-kjhQ_000016_000026,9
-x9S0u1P6KY_000160_000170,9
-xA_1WuydMU_000000_000010,9
-xTDgjc7mH4_000082_000092,8
-xdPrI-qTyw_000000_000010,9
-xg5mnJy1mA_000002_000012,9
-xk2Ym2NwSs_000011_000021,5
-xmZ3BG63oE_000051_000061,9
-yBv6i44XAE_000032_000042,9
-yEW1Xvb82w_000064_000074,9
-yUM3WwKQHM_000032_000042,9
-yoInW_REsc_000036_000046,9
-yv8c2CDbR8_000004_000014,6
