file_name,duration_seconds
TJEjDMYUzWs_000093_000103.mp4,10.0
mmquHe9eq94_000041_000051.mp4,9.985511219015546
q8yEUq7_KDc_000031_000041.mp4,10.0
N3xWCui6fNY_000001_000011.mp4,10.0
DX3P4JadFTI_000102_000112.mp4,9.981327448650484
TzfkS-SPp30_000013_000023.mp4,10.01
zp8F5FHt5wA_000043_000053.mp4,10.0
1Qt1rnOOxjM_000041_000051.mp4,9.949716486573232
UBwqZVYdaLo_000006_000016.mp4,10.0
Lvg6fb0DXSY_000035_000045.mp4,10.0
J2MNJqVHPX8_000001_000011.mp4,10.015743811342244
nnYTXXx4wrU_000140_000150.mp4,10.0
McuK1MiwbFo_000002_000012.mp4,10.01
R4p5Iva2vwM_000000_000010.mp4,10.01
PO4tDhBEjzk_000118_000128.mp4,9.970123199838866
1JJNvXkjF-s_000057_000067.mp4,10.0
ZnN8DEz6_nU_000226_000236.mp4,9.976633333333334
jjLqy1vOZvs_000000_000010.mp4,10.01
3bSiHbbGj7A_000070_000080.mp4,10.01
8f6x0pEQRwg_000370_000380.mp4,10.0
-9i4bm2OiZ4_000010_000020.mp4,10.0
AaYptqUaAy0_000005_000015.mp4,10.0
6Tz5xfnFl4c_000009_000019.mp4,10.0
0Gv1vwmt5hQ_000001_000011.mp4,10.009354536950422
wr6g0JdgqME_000095_000105.mp4,9.976633333333334
FarSgjHkyJQ_000074_000084.mp4,10.01
l8GV50-JvW4_000015_000025.mp4,10.0
NHjJ1V50pg0_000000_000010.mp4,10.01
7aqST6yt4mA_000013_000023.mp4,10.01
as7wX24qOZE_000024_000034.mp4,9.1
NhPb5IPKtS8_000000_000010.mp4,5.266666666666667
cIN2PrtXlKk_000201_000211.mp4,10.01
AiKoC6xwVjo_000058_000068.mp4,10.0
c2pnl2kFWDc_000032_000042.mp4,9.976633333333334
d5zxbO-4RpM_000594_000604.mp4,10.0
4u41-OsKbcY_001144_001154.mp4,10.01
sWEjy_ksmkE_000169_000179.mp4,10.01
0LqfsamL864_000098_000108.mp4,10.0
0Pg-veCh7P4_000503_000513.mp4,9.975374598272047
kqzIkm7q2ko_000014_000024.mp4,10.0
Wuu1e6LcuRc_000002_000012.mp4,9.992059290629962
e2LIBGlv2Ds_000016_000026.mp4,5.533333333333333
2elHqLIPUNA_000022_000032.mp4,10.01
1TWdrO8cCxA_000036_000046.mp4,10.04
39Hvdi-q6qI_000009_000019.mp4,10.0
I9a4thMzxGc_000003_000013.mp4,10.0
mwty9ZmnHLI_000040_000050.mp4,10.0
ZqZyRVnu-Xk_000044_000054.mp4,10.01
aZOhML7NrBE_000013_000023.mp4,10.01
di4ELJsbCc0_000004_000014.mp4,10.0
-CkwBZGgNes_000041_000051.mp4,10.0
z7mGEYIF_5g_000025_000035.mp4,10.0
BD_X0yDQeIQ_000000_000010.mp4,10.013486176668914
E8ETFFvx1ac_001714_001724.mp4,10.030292830696736
55O9JdqfRj8_000004_000014.mp4,10.0
7swFYJ1a9Jw_000020_000030.mp4,10.0
UfNzrsPN4Sg_000006_000016.mp4,10.0
yWo0uqyuY38_000007_000017.mp4,10.01
SK9XaE4D-Lc_000038_000048.mp4,10.0
BhU4HGJ2q4s_000004_000014.mp4,10.01
jablL-kz594_000010_000020.mp4,10.0
HOEFQ-iJjeg_000009_000019.mp4,10.01
5sg_PjZ2kvo_000011_000021.mp4,10.01
yz4c7tfRtp0_000015_000025.mp4,10.0
xBk-SYt817U_000000_000010.mp4,10.014499106450417
2D6ktA8cEOA_000004_000014.mp4,2.5
NyDRZzB53eQ_000003_000013.mp4,10.0
_uWyIVD4SF4_000050_000060.mp4,10.0
O2BP1nQOJ54_000010_000020.mp4,10.001653165812531
D4qZ6b3ovuc_000031_000041.mp4,10.0
DY4lLaaQfmU_000002_000012.mp4,9.995319917095674
Ya2bHGVEAvw_000116_000126.mp4,10.01
W0p3KEBf-ww_000088_000098.mp4,10.01
-NgXQZMUbfc_000000_000010.mp4,10.0
EhZe4kaMXNg_000121_000131.mp4,10.01
-1GsilN0qjU_000025_000035.mp4,10.0
W9MaEjzVHxM_000018_000028.mp4,10.0
OBUflxGuAKA_000045_000055.mp4,10.0
PknhJplrnng_000002_000012.mp4,10.0
Oo1EuRz_9Ws_000003_000013.mp4,3.8
rJZkSIU1ldY_000011_000021.mp4,10.0
bEN-M8LaxN4_000051_000061.mp4,10.01
0fI9SzAhAdw_000024_000034.mp4,10.0
u0Xy2mDtY2s_000002_000012.mp4,10.0
xn3RnUcBKAQ_000009_000019.mp4,9.0
yip0BhuODRA_000000_000010.mp4,5.0726308508185385
xME1X5_D88c_000004_000014.mp4,7.4
hGfO32w6gEk_000483_000493.mp4,10.0
Yks44LrW0B0_000095_000105.mp4,9.976633333333334
CpUq6jbCR8A_000039_000049.mp4,10.0
iBVnffRj580_000025_000035.mp4,9.933333333333334
r2YaWtSSftU_000111_000121.mp4,10.01
cyhmYWGPFdU_000002_000012.mp4,9.0
tHOAJA8QWGc_000018_000028.mp4,10.0
7ot8nGyVrSM_000004_000014.mp4,10.014604631754642
KaydIYnjxcA_000001_000011.mp4,4.738066666666667
QhVOLj6rMXk_000235_000245.mp4,10.043366666666667
w8Q_OXRv7aQ_000023_000033.mp4,10.01
8c6UC6rPIgE_000000_000010.mp4,10.0
_hxSAwmzweA_000083_000093.mp4,10.01
t9vRBv4iQxo_000044_000054.mp4,10.01
uQ-y2z53dZU_000345_000355.mp4,10.01
qAuE78eUgqk_000000_000010.mp4,8.2
U1mu9Cyn4UE_000008_000018.mp4,10.0
pwDXdJlF6lg_000000_000010.mp4,10.0
1F_2D3QYnBI_000042_000052.mp4,10.0
UvkmJiefpbM_000000_000010.mp4,9.904
zBylfdh5sRg_000000_000010.mp4,7.841166666666667
1GuRefOasfs_000025_000035.mp4,9.976633333333334
4obm1y3h3ww_000055_000065.mp4,10.0
m0mo6zbBkGc_000001_000011.mp4,10.0
Y_dxesnBzg0_000020_000030.mp4,10.01
adB0lw94_SU_000053_000063.mp4,10.0
25LIDWAt2rQ_000002_000012.mp4,10.0
Vxzbzu514AE_000200_000210.mp4,9.209200000000001
BBO43B9WOUE_000005_000015.mp4,10.066666666666666
b6NR1LrHO14_000033_000043.mp4,9.968291666666666
TNf35_p6V6g_000014_000024.mp4,10.0
X-bEQxALkfo_000000_000010.mp4,10.01
GCtPDRrBBc0_000000_000010.mp4,10.029049661087287
IA26z-RVzBs_000101_000111.mp4,10.0
-gva8AnxrLk_000087_000097.mp4,10.01
LiXzbFqRoos_000001_000011.mp4,10.0
7lPFqjNlWBI_000001_000011.mp4,10.01
X6dC9pu5H3k_000001_000011.mp4,9.266666666666667
4-9_szZr2xo_000015_000025.mp4,7.5
igdxTSPte6E_000000_000010.mp4,10.0
RluxqT0Ha_o_000015_000025.mp4,10.0
FQrCs4eCKiA_000064_000074.mp4,9.976633333333334
m2_qmRnjICE_000017_000027.mp4,10.01
XpvFmfCOMqc_000053_000063.mp4,10.01
i4diTKb0yQU_000077_000087.mp4,9.993316666666667
-PgjjBi_gqM_000047_000057.mp4,10.01
EsqL0r31wfU_000180_000190.mp4,10.0
d38G9PMkHiE_000012_000022.mp4,10.01
EEEPsupqXvQ_000000_000010.mp4,5.933333333333334
pU6pzgU0H3g_000091_000101.mp4,10.0
VvckL4ljuBY_000024_000034.mp4,10.0
S6KD0lBYRKA_000021_000031.mp4,10.018367006177993
Q872ItQEsNA_000002_000012.mp4,10.018367006177993
--sGO9m2Was_000000_000010.mp4,10.01
26_vER_QJ4A_000043_000053.mp4,10.0
nD7Feb72IEw_000034_000044.mp4,10.01001001001001
9vvv9vfDiuo_000147_000157.mp4,10.01
WOTrGHQaInY_000314_000324.mp4,10.0
WU1NB60DsBA_000151_000161.mp4,10.0
1FfnbzNI500_000023_000033.mp4,10.0
9UyDJGvS1ww_000024_000034.mp4,6.339666666666667
eP268o-sy-E_000019_000029.mp4,10.0
CYGlFBgKZV0_000102_000112.mp4,10.051708333333332
Ln1WbHe4EsE_000004_000014.mp4,10.0
WzHZlD-ouhg_000314_000324.mp4,10.01
sYDsai4By_c_000031_000041.mp4,10.0
Y50gGDw8gWs_000046_000056.mp4,10.0
Rp7HlcxPVwQ_000019_000029.mp4,10.043366666666667
9HJbNmOdiAk_000003_000013.mp4,10.01
1SpPRDN7HhM_000000_000010.mp4,10.0
_u6Hqbl-EMs_000000_000010.mp4,10.024154589371982
rc2boJYORgg_000069_000079.mp4,10.0
5Cj7u2FAMLs_000211_000221.mp4,10.0
E-YMJ3KwfWE_000150_000160.mp4,10.0
e-zNthdxJFc_000002_000012.mp4,10.01
iMdMvfR1sGY_000008_000018.mp4,10.01
Zuddaf9Psgk_000021_000031.mp4,10.040561207527096
pUQ15ohBJ6I_000007_000017.mp4,6.663376110562686
juvr4s8kKOo_000177_000187.mp4,10.0
oDcugXejkxU_000002_000012.mp4,5.538866666666666
SUfUbruAUbE_000000_000010.mp4,10.0
Jps_ov3HZIY_000042_000052.mp4,10.01
lYl6uGA05rY_000039_000049.mp4,9.96996
1xc8PJxGi5w_000001_000011.mp4,10.010427528675704
9tdQ88Q5Y9A_000000_000010.mp4,10.0
890WycqQvNc_000933_000943.mp4,9.976633333333334
24TJ6ahlXug_000000_000010.mp4,10.033333333333333
EldbwC42gjM_000116_000126.mp4,10.01
epMX0F2I5jM_000047_000057.mp4,10.0
g7Szhw5pyGY_000047_000057.mp4,9.560101617863351
q9fj-Qzpgyc_000058_000068.mp4,10.0
bNfhLd1hACg_000315_000325.mp4,10.0
MiltUZjRFIo_000149_000159.mp4,10.0
_f7qCwXJQmQ_000035_000045.mp4,10.0
r5x-tVRh5w0_000001_000011.mp4,10.0
_x4mCGtZMOg_000108_000118.mp4,10.0
wykwsGRhYa0_000000_000010.mp4,10.01
sbqllWzcP2M_000344_000354.mp4,10.0
0TnvuEqb8gM_000013_000023.mp4,10.0
J4QFfpVJDak_000095_000105.mp4,10.01
7F_pF1j8yY4_000016_000026.mp4,10.0
1ntZz8Xqrhg_000003_000013.mp4,10.04
ognDVWEpuOg_000031_000041.mp4,10.0
5F1zAM_etrM_000502_000512.mp4,10.0
s-bHUbr-4p8_000001_000011.mp4,10.0
6Q2T6tV7v_Q_000032_000042.mp4,9.976633333333334
IJr83ksSr7I_000000_000010.mp4,10.0
abYeUHaagpk_000075_000085.mp4,10.0
cPpLGpyeK5s_000030_000040.mp4,9.976633333333334
fRBJY5RHN_s_000022_000032.mp4,10.01
M43v_hrH44A_000009_000019.mp4,10.0
Xvuq6Frk_Jo_000004_000014.mp4,10.0
ej-ZMIHobVo_000072_000082.mp4,10.01
7-tFeQHdeqU_000020_000030.mp4,10.01
-dHjiNfYz4E_000015_000025.mp4,10.0
NFkLcIzScto_000070_000080.mp4,9.97079262765636
IYFifBJ9lH8_000004_000014.mp4,10.01
3xOWkQtTuqs_000000_000010.mp4,2.0
uzE1-ud-Ho4_000070_000080.mp4,10.01
HQeI597zZPM_000045_000055.mp4,10.0
jZfXAIU4rZ4_000073_000083.mp4,10.0
GZQMgahZpqo_000125_000135.mp4,9.976633333333334
qxGte9NisMA_000062_000072.mp4,9.976633333333334
c6hFGFNcvtI_000183_000193.mp4,10.01
JfUOjWB0tZ0_000000_000010.mp4,10.01
7t9t19P_F8w_000000_000010.mp4,10.01
PNa2_ye6KQo_000023_000033.mp4,10.0
N5zwcsTS4d8_000002_000012.mp4,10.01
BM8iwXaiwKg_000000_000010.mp4,10.0
iS6ZcyoQlTo_000095_000105.mp4,10.02842535787321
1xfqA58Kqhg_000041_000051.mp4,10.01
YVZIirTvnlY_000082_000092.mp4,10.01
pQuQtmFySKE_000000_000010.mp4,8.141466666666666
NJ8NI_kjhTU_000000_000010.mp4,10.0
E4pjWzLT4Bs_000000_000010.mp4,10.0
_zQEoveayj8_000000_000010.mp4,10.0
j2aypNlgPtU_000009_000019.mp4,10.01
AjmI_Z4evMI_000021_000031.mp4,10.01
ZGS_NrLWsmc_000006_000016.mp4,9.655172413793103
IEiAGXFWHlc_000017_000027.mp4,10.01
gicTnDJ5y7g_000006_000016.mp4,8.533333333333333
OtswPfrPTQ0_000044_000054.mp4,10.0
mgH-po4ZbsI_000195_000205.mp4,10.0
atNQXjzboyQ_000000_000010.mp4,10.09251471825063
M6EKuuZ7C2E_000100_000110.mp4,10.0
_TCObKqRwtQ_000024_000034.mp4,9.976633333333334
feHdqUBdABI_000275_000285.mp4,10.016353229762878
1tu1_j02-t0_000012_000022.mp4,9.333333333333334
i49d4pavMb0_000029_000039.mp4,10.026051946001422
A8kfL8GEAv0_000049_000059.mp4,10.0
99zDLR2acf4_000003_000013.mp4,10.016525580924759
2bnoDsLyO8s_000053_000063.mp4,10.0
-5NObVvJedg_000001_000011.mp4,4.971633333333333
_TN7CWQ9_XE_000002_000012.mp4,10.0
sH0JPSqiHsc_000068_000078.mp4,9.8
3ivMEWFvM1M_000012_000022.mp4,9.9993711087353
-q0sHf5rriY_000025_000035.mp4,9.976633333333334
mrKntbg0ibw_000068_000078.mp4,10.025147828451031
wPv6ODnrLAE_000044_000054.mp4,10.043366666666667
fM3XSmqe1qE_000005_000015.mp4,10.0
P6RzE2sCfDg_000068_000078.mp4,10.01
Y_tZkY-2Xi0_000000_000010.mp4,10.01
pa61XE8g5c0_000253_000263.mp4,5.875
q0PZBq8tm6U_000052_000062.mp4,10.0
4dUP1dPo0sE_000022_000032.mp4,10.0
IfBALtOuyv4_000002_000012.mp4,10.01
tdvTtuExYPc_000321_000331.mp4,10.043366666666667
S54D6OCbkbM_000044_000054.mp4,10.01001001001001
PcZuDZk65JM_000101_000111.mp4,10.01
IgDcIy4bNAc_000213_000223.mp4,10.01
K57k1jX8C8I_000000_000010.mp4,10.0
XFYMcJyWLOc_000025_000035.mp4,9.976633333333334
NoVUexplPxI_000191_000201.mp4,10.0
r7kq8tUrSVg_000001_000011.mp4,10.0
217DuSmGjWU_000018_000028.mp4,10.0
ca0GB_PLmDQ_000189_000199.mp4,10.0
uyjHIKkekV8_000002_000012.mp4,10.01
PFJL-jIwDj8_000000_000010.mp4,10.0
0GqiiCEunbw_000041_000051.mp4,10.0
ueNk8_69WOE_000002_000012.mp4,10.0
3APHysxsZRk_000012_000022.mp4,10.0
1f1GgvbqPhU_000002_000012.mp4,10.01
BlHNGhui6LA_000021_000031.mp4,10.006920415224913
-ORYjC-0F8I_000000_000010.mp4,10.01
B-mWdWjAbjQ_000314_000324.mp4,10.0
Rvin2blbFCg_000027_000037.mp4,10.0
tkv9hTAJFeg_000003_000013.mp4,5.633333333333334
PRj9vmbMZ10_000036_000046.mp4,10.0
_2zXAtOKXm0_000004_000014.mp4,10.0
AhqzLqgBmfI_000000_000010.mp4,10.00717187421636
eLdo3oyP5G0_000025_000035.mp4,9.976633333333334
ZJFEDT9uDd0_000035_000045.mp4,10.01
a9e94afAF10_000193_000203.mp4,10.0
1ojf3e-BnP8_000081_000091.mp4,10.01
75g0aJuZl-Q_000271_000281.mp4,10.004579561066686
ZgpiKBTu_D8_000304_000314.mp4,10.0
Zdj9dPccQWQ_000000_000010.mp4,10.0
lOW2r7XcaHM_000020_000030.mp4,10.01
wXpba5UbxvE_000000_000010.mp4,10.01
UgXLhE0d8q0_000001_000011.mp4,10.01
qASCYCFUyqI_000041_000051.mp4,10.0
nMgJq2H4vHw_000039_000049.mp4,10.01
zP9hCiLYjZs_000029_000039.mp4,9.976633333333334
PsiGCxGW12A_000086_000096.mp4,5.7057
L7pS0O-dX70_000016_000026.mp4,9.994428969359332
GwMiph7zIb0_000145_000155.mp4,10.01
Zcnkb8Xh6yQ_000001_000011.mp4,10.01
LuQE44jD60c_000001_000011.mp4,10.01
P14z0ZcKpFA_000003_000013.mp4,6.723103448275862
TbK8WAaJPks_000159_000169.mp4,10.0
7IikutqDu-8_000028_000038.mp4,10.0
FQpLIyAfbqI_000023_000033.mp4,10.01
wr1zdEjU2CI_000022_000032.mp4,10.0
KLIU5pUMnAI_000004_000014.mp4,10.0
fDWTE4CyYZ8_000143_000153.mp4,10.01
zT9WnBs8XQk_000001_000011.mp4,10.01
hjKnYwZaVX4_000005_000015.mp4,10.0
kfDeEcbwdYY_000000_000010.mp4,10.01
xBMyBpRb-VE_000020_000030.mp4,10.0
r4sYfEcGrgg_000004_000014.mp4,10.01
aX5bcVa93V4_000663_000673.mp4,9.976633333333334
BkP_f7PBXho_000003_000013.mp4,9.733333333333333
xduuz2Uttvw_000026_000036.mp4,10.0
1vsk3D51Otc_000000_000010.mp4,10.01659125188537
Ejfr0TH8S3M_000008_000018.mp4,10.01
POGqStjMI60_000049_000059.mp4,10.0
9qcSuFYgk0k_000009_000019.mp4,10.01
Hng55-UTFdI_000153_000163.mp4,10.016051364365971
c_EvcbvgT9M_000003_000013.mp4,10.01
9yT6OSvOdf0_000015_000025.mp4,10.0
_T9XMNGB7mE_000082_000092.mp4,10.01
7Mtprt8_bqM_000060_000070.mp4,9.976633333333334
r7UbXlUt8Es_000036_000046.mp4,10.0
vVYca0G6_S8_000219_000229.mp4,10.0010183299389
XI7qJHE61zo_000037_000047.mp4,10.01
NZLydTq7Q98_000003_000013.mp4,1.2679333333333334
Ay8HCllLTo8_000026_000036.mp4,9.994633753689294
r-6DdJlhNT4_000009_000019.mp4,8.875
8CzWAb_WpvY_000016_000026.mp4,10.0
Ou447B95NpA_000001_000011.mp4,10.0
b9e1T4IHGM8_000047_000057.mp4,10.01
a4ZvAgWlMl8_000539_000549.mp4,10.0
Wv02oSoS3vw_000367_000377.mp4,9.976633333333334
yAiOjER_Uk8_000096_000106.mp4,10.0
NiYuBZei0aI_000013_000023.mp4,10.01
TmGVDCn1lOQ_000055_000065.mp4,10.0
ZyvONwcYFtw_000000_000010.mp4,10.0
VNvv2qhYExs_000281_000291.mp4,10.01
cBgBI7sAQxI_000052_000062.mp4,10.01
w0bAU5SteTQ_000266_000276.mp4,9.976633333333334
TFXreQLswQc_000012_000022.mp4,10.01
hbSM_n3fAlM_000005_000015.mp4,10.0
q505qPj4T-Y_000012_000022.mp4,10.01
Akf4_mtjS8s_000023_000033.mp4,10.051946299669432
kgF6F389PVU_000286_000296.mp4,10.0
u8yLXnZLqJw_000154_000164.mp4,10.01
2NKYK5uQjLY_000005_000015.mp4,10.0
6o1-Me5NVso_000069_000079.mp4,10.01
CXiVTwPsgGw_000003_000013.mp4,10.0
MHJDFRjxO2w_000006_000016.mp4,10.0
KzSHxL6ll88_000007_000017.mp4,10.01
hqDkZeUn1Mg_000043_000053.mp4,10.0
pi09GrC4j5A_000011_000021.mp4,10.057319819819819
kGWKUPfsBuY_000088_000098.mp4,10.0
rEJaqonTVVE_000000_000010.mp4,6.2062
Z0Gm7WTyk-o_000051_000061.mp4,7.566666666666666
jSXxkx883KU_000012_000022.mp4,9.996990872312683
LHkHc6ya1xU_000027_000037.mp4,10.0
XbSNCTZiMQE_000037_000047.mp4,10.0
Kbsc93f9i3w_000296_000306.mp4,9.976633333333334
vjJF0sNBJW4_000006_000016.mp4,10.0
MR3MIgaHo3A_000018_000028.mp4,10.0
T8Gmy5wazpo_000819_000829.mp4,10.01
9kydFUMIQ94_000014_000024.mp4,10.0
d87bGTzOOWk_000071_000081.mp4,10.01
UJIna-xkJqY_000000_000010.mp4,9.976633333333334
9YFemp9QmzQ_000261_000271.mp4,10.01
_3CsQJ6XpHo_000015_000025.mp4,10.0
HFCsRYHRftw_000107_000117.mp4,10.01
wb875GGCiQc_000013_000023.mp4,10.0
kh1iU7qRbO4_000020_000030.mp4,9.72
gsvsIZR-POY_000014_000024.mp4,10.003010939747751
SN5awGHfw9M_000036_000046.mp4,10.043366666666667
4G4JC7j1i6U_000000_000010.mp4,8.4084
ox--afrRN6g_000025_000035.mp4,10.0
_xNOpKrvS6Y_000077_000087.mp4,10.01001001001001
lVwFn9m8Q_Q_000053_000063.mp4,5.8058000000000005
8__Sxx03g_Y_000000_000010.mp4,10.0
lSuZuX5OmVQ_000000_000010.mp4,10.01669449081803
2hMY_RFeZWQ_000023_000033.mp4,10.0
nIUXNpeI6_I_000047_000057.mp4,10.0
oQnpvAeZq9o_000001_000011.mp4,10.0
4EDAF2Frr4A_000000_000010.mp4,7.16
sIbu4-9tZ0g_000161_000171.mp4,9.976633333333334
yI5TycWvksE_000115_000125.mp4,10.043366666666667
VL8Xk0NznFY_000003_000013.mp4,10.0
-HaSHk661h4_000188_000198.mp4,10.0
39pt_hF13_k_000003_000013.mp4,9.986752267400387
qcqdjWwsM2c_000009_000019.mp4,10.0
HpEPomPl1X0_000082_000092.mp4,10.01
T8fXPNh7u_M_000000_000010.mp4,7.68
1Q12qpqew5g_000028_000038.mp4,9.998662386302836
ouadelKe68A_000041_000051.mp4,10.0
PD0U0AEqTbE_000020_000030.mp4,10.01
XopyQLyeQHw_000081_000091.mp4,6.52
t0PjOtOi6_E_000099_000109.mp4,9.976633333333334
9PiozWZtilo_000016_000026.mp4,10.01
8i_urmf0PM8_000163_000173.mp4,10.0
-0cS8MCIJZY_000006_000016.mp4,10.0
hRisIK4NSds_000096_000106.mp4,9.976633333333334
e_E3Nr0yljU_000009_000019.mp4,10.01
hW8BjtHw8OI_000016_000026.mp4,6.033333333333333
GGTuo56vOPE_000080_000090.mp4,10.01
rI-Iq496Sgk_000044_000054.mp4,10.01
tyajNPehoKI_000148_000158.mp4,10.01
M3e8npgndT8_000044_000054.mp4,10.01
OS6Ia-MAAwA_001666_001676.mp4,10.0
pbneLOUYW68_000018_000028.mp4,10.0
3WDIMosWNXs_000343_000353.mp4,9.566666666666666
6uhEInexQwc_000032_000042.mp4,10.0
5fnGd67vdPc_000007_000017.mp4,9.994428969359332
w_9ORDH09XQ_000314_000324.mp4,10.01
25XS10JAzuo_000096_000106.mp4,10.0
AMRaxrxzpx0_000103_000113.mp4,10.0
VCbILoK3d7U_000000_000010.mp4,10.021916666666668
T7ZSUqfTguc_000002_000012.mp4,7.6
hNZJPQFGHWY_000050_000060.mp4,10.01
s9SjwamZISY_000033_000043.mp4,10.0
u6DyYS20cUg_000130_000140.mp4,10.0
zeMgyQybSfs_000311_000321.mp4,10.01
EFWZHHUcAmo_000134_000144.mp4,10.01
eoGt3l3BZ7w_000163_000173.mp4,9.976633333333334
bfxnPKpbk6s_000001_000011.mp4,10.0
ddXWB4eaMD8_000006_000016.mp4,10.01
0mj0mwhozPo_000000_000010.mp4,4.037366666666666
ahIh7BK-7vA_000127_000137.mp4,10.0
0EojNazUJ9U_000062_000072.mp4,10.048586572438163
q3FkRb093uM_000034_000044.mp4,10.0
kMAKiQJKzSA_000009_000019.mp4,10.01
3GNMmi6XL-I_000003_000013.mp4,10.0
Uq9ba1y9ORA_000141_000151.mp4,10.01
o9JRf7E-i9w_000016_000026.mp4,10.01
m3Mh-mY2GXc_000026_000036.mp4,9.976633333333334
xih-X3yvTc0_000008_000018.mp4,9.2
8lm4KEUOOHk_000000_000010.mp4,5.166666666666667
G-Bd7wg9jaA_000000_000010.mp4,6.707144874329286
rZ2zyvfyoF0_000000_000010.mp4,9.966666666666667
CzFvgcTIsxg_000089_000099.mp4,10.0
gY5_XOy2cpQ_000003_000013.mp4,7.5
ZXGwn5JmrYk_000002_000012.mp4,10.0
XJK56aFXndw_000004_000014.mp4,10.0
nAl3XK25ELw_000078_000088.mp4,10.01
EDhEshycrhg_000046_000056.mp4,10.0
QAJfLmEUqX8_000000_000010.mp4,10.01
-dQsbQfZ008_000006_000016.mp4,10.0
uX7jnVlWd0s_000026_000036.mp4,10.0
C2noM0-YTJY_000000_000010.mp4,10.01
iOpvEMdCEL8_000007_000017.mp4,10.01
DVib66unMUw_000013_000023.mp4,10.0
8FTE80JekZE_000009_000019.mp4,9.133333333333333
O1eHo8NIoNI_000051_000061.mp4,10.01
hRPSYawpwS4_000024_000034.mp4,10.0
2H0GzyhYeMo_000010_000020.mp4,10.0
LjRWFMiB9_g_000154_000164.mp4,10.01
xi9U_mTuvlI_000000_000010.mp4,10.0
tZazt1KDJU0_000017_000027.mp4,10.0
aAqkXI-81zc_000007_000017.mp4,10.01
kVIn1Nr1laQ_000031_000041.mp4,9.997288870814694
nixQAwO7gSs_000051_000061.mp4,10.01
